period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,status,blocker,exit_depth_m,path_km
40.000,0.0250,261.15,0.5,352.51,0,352.51,0,land,Coronado shore or shoal,0.3,1.96
40.000,0.0250,261.65,0.5,354.61,0,354.61,0,land,Coronado shore or shoal,0.2,1.96
40.000,0.0250,262.15,0.5,353.98,0,353.98,0,land,Coronado shore or shoal,0.2,1.96
40.000,0.0250,262.65,0.5,347.27,0,347.27,0,land,Coronado shore or shoal,0.2,1.86
40.000,0.0250,263.15,0.5,348.89,0,348.89,0,land,Coronado shore or shoal,0.2,1.74
40.000,0.0250,263.65,0.5,355.38,0,355.38,0,land,Coronado shore or shoal,0.3,1.70
40.000,0.0250,264.15,0.5,353.68,0,353.68,0,land,Coronado shore or shoal,0.2,1.64
40.000,0.0250,264.65,0.5,351.05,0,351.05,0,land,Coronado shore or shoal,0.3,1.57
40.000,0.0250,265.15,0.5,350.01,0,350.01,0,land,Coronado shore or shoal,0.2,1.56
40.000,0.0250,265.65,0.5,358.91,0,358.91,0,land,Coronado shore or shoal,0.3,1.44
40.000,0.0250,266.15,0.5,356.74,0,356.74,0,land,Coronado shore or shoal,0.2,1.38
40.000,0.0250,266.65,0.5,355.30,0,355.30,0,land,Coronado shore or shoal,0.3,1.39
40.000,0.0250,267.15,0.5,355.84,0,355.84,0,land,Coronado shore or shoal,0.3,1.30
40.000,0.0250,267.65,0.5,358.62,0,358.62,0,land,Coronado shore or shoal,0.2,1.30
40.000,0.0250,268.15,0.5,358.51,0,358.51,0,land,Coronado shore or shoal,0.2,1.29
40.000,0.0250,268.65,0.5,356.30,0,356.30,0,land,Coronado shore or shoal,0.3,1.27
40.000,0.0250,269.15,0.5,355.07,0,355.07,0,land,Coronado shore or shoal,0.3,1.24
40.000,0.0250,269.65,0.5,2.12,0,2.12,0,land,Coronado shore or shoal,0.3,1.18
40.000,0.0250,270.15,0.5,355.55,0,355.55,0,land,Coronado shore or shoal,0.3,1.12
40.000,0.0250,270.65,0.5,8.95,0,8.95,0,land,Coronado shore or shoal,0.2,1.10
40.000,0.0250,271.15,0.5,7.27,0,7.27,0,land,Coronado shore or shoal,0.2,1.10
40.000,0.0250,271.65,0.5,4.83,0,4.83,0,land,Coronado shore or shoal,0.2,1.04
40.000,0.0250,272.15,0.5,9.18,0,9.18,0,land,Coronado shore or shoal,0.3,1.01
40.000,0.0250,272.65,0.5,6.42,0,6.42,0,land,Coronado shore or shoal,0.3,0.95
40.000,0.0250,273.15,0.5,8.71,0,8.71,0,land,Coronado shore or shoal,0.2,0.94
40.000,0.0250,273.65,0.5,8.31,0,8.31,0,land,Coronado shore or shoal,0.3,0.94
40.000,0.0250,274.15,0.5,8.72,0,8.72,0,land,Coronado shore or shoal,0.2,0.94
40.000,0.0250,274.65,0.5,8.57,0,8.57,0,land,Coronado shore or shoal,0.2,0.93
40.000,0.0250,275.15,0.5,8.26,0,8.26,0,land,Coronado shore or shoal,0.2,0.91
40.000,0.0250,275.65,0.5,8.39,0,8.39,0,land,Coronado shore or shoal,0.3,0.87
40.000,0.0250,276.15,0.5,8.88,0,8.88,0,land,Coronado shore or shoal,0.3,0.81
40.000,0.0250,276.65,0.5,10.35,0,10.35,0,land,Coronado shore or shoal,0.2,0.76
40.000,0.0250,277.15,0.5,14.12,0,14.12,0,land,Coronado shore or shoal,0.3,0.72
40.000,0.0250,277.65,0.5,12.05,0,12.05,0,land,Coronado shore or shoal,0.2,0.70
40.000,0.0250,278.15,0.5,10.82,0,10.82,0,land,Coronado shore or shoal,0.3,0.69
40.000,0.0250,278.65,0.5,10.80,0,10.80,0,land,Coronado shore or shoal,0.3,0.68
40.000,0.0250,279.15,0.5,13.71,0,13.71,0,land,Coronado shore or shoal,0.3,0.67
40.000,0.0250,279.65,0.5,13.98,0,13.98,0,land,Coronado shore or shoal,0.2,0.66
40.000,0.0250,280.15,0.5,15.01,0,15.01,0,land,Coronado shore or shoal,0.2,0.64
40.000,0.0250,280.65,0.5,14.33,0,14.33,0,land,Coronado shore or shoal,0.3,0.62
40.000,0.0250,281.15,0.5,12.18,0,12.18,0,land,Coronado shore or shoal,0.3,0.61
40.000,0.0250,281.65,0.5,13.57,0,13.57,0,land,Coronado shore or shoal,0.3,0.60
40.000,0.0250,282.15,0.5,15.98,0,15.98,0,land,Coronado shore or shoal,0.3,0.60
40.000,0.0250,282.65,0.5,14.35,0,14.35,0,land,Coronado shore or shoal,0.2,0.59
40.000,0.0250,283.15,0.5,10.73,0,10.73,0,land,Coronado shore or shoal,0.3,0.58
40.000,0.0250,283.65,0.5,15.75,0,15.75,0,land,Coronado shore or shoal,0.3,0.57
40.000,0.0250,284.15,0.5,12.75,0,12.75,0,land,Coronado shore or shoal,0.3,0.56
40.000,0.0250,284.65,0.5,13.36,0,13.36,0,land,Coronado shore or shoal,0.3,0.55
40.000,0.0250,285.15,0.5,16.04,0,16.04,0,land,Coronado shore or shoal,0.3,0.54
40.000,0.0250,285.65,0.5,10.17,0,10.17,0,land,Coronado shore or shoal,0.3,0.53
40.000,0.0250,286.15,0.5,13.21,0,13.21,0,land,Coronado shore or shoal,0.2,0.53
40.000,0.0250,286.65,0.5,17.04,0,17.04,0,land,Coronado shore or shoal,0.2,0.52
40.000,0.0250,287.15,0.5,16.85,0,16.85,0,land,Coronado shore or shoal,0.2,0.51
40.000,0.0250,287.65,0.5,15.00,0,15.00,0,land,Coronado shore or shoal,0.2,0.50
40.000,0.0250,288.15,0.5,15.13,0,15.13,0,land,Coronado shore or shoal,0.3,0.50
40.000,0.0250,288.65,0.5,12.80,0,12.80,0,land,Coronado shore or shoal,0.3,0.49
40.000,0.0250,289.15,0.5,17.03,0,17.03,0,land,Coronado shore or shoal,0.3,0.48
40.000,0.0250,289.65,0.5,15.13,0,15.13,0,land,Coronado shore or shoal,0.2,0.47
40.000,0.0250,290.15,0.5,14.22,0,14.22,0,land,Coronado shore or shoal,0.3,0.46
40.000,0.0250,290.65,0.5,17.13,0,17.13,0,land,Coronado shore or shoal,0.2,0.46
40.000,0.0250,291.15,0.5,15.07,0,15.07,0,land,Coronado shore or shoal,0.3,0.45
40.000,0.0250,291.65,0.5,16.40,0,16.40,0,land,Coronado shore or shoal,0.2,0.45
40.000,0.0250,292.15,0.5,17.48,0,17.48,0,land,Coronado shore or shoal,0.3,0.44
40.000,0.0250,292.65,0.5,14.79,0,14.79,0,land,Coronado shore or shoal,0.3,0.43
40.000,0.0250,293.15,0.5,15.15,0,15.15,0,land,Coronado shore or shoal,0.3,0.42
40.000,0.0250,293.65,0.5,13.66,0,13.66,0,land,Coronado shore or shoal,0.3,0.42
40.000,0.0250,294.15,0.5,11.63,0,11.63,0,land,Coronado shore or shoal,0.3,0.41
40.000,0.0250,294.65,0.5,11.92,0,11.92,0,land,Coronado shore or shoal,0.3,0.40
40.000,0.0250,295.15,0.5,11.71,0,11.71,0,land,Coronado shore or shoal,0.3,0.40
40.000,0.0250,295.65,0.5,16.12,0,16.12,0,land,Coronado shore or shoal,0.3,0.39
40.000,0.0250,296.15,0.5,22.35,0,22.35,0,land,Coronado shore or shoal,0.3,0.38
40.000,0.0250,296.65,0.5,20.42,0,20.42,0,land,Coronado shore or shoal,0.3,0.37
40.000,0.0250,297.15,0.5,16.16,0,16.16,0,land,Coronado shore or shoal,0.3,0.36
40.000,0.0250,297.65,0.5,15.14,0,15.14,0,land,Coronado shore or shoal,0.3,0.36
40.000,0.0250,298.15,0.5,13.84,0,13.84,0,land,Coronado shore or shoal,0.3,0.36
40.000,0.0250,298.65,0.5,12.46,0,12.46,0,land,Coronado shore or shoal,0.3,0.36
40.000,0.0250,299.15,0.5,15.38,0,15.38,0,land,Coronado shore or shoal,0.3,0.35
40.000,0.0250,299.65,0.5,18.05,0,18.05,0,land,Coronado shore or shoal,0.2,0.35
40.000,0.0250,300.15,0.5,15.56,0,15.56,0,land,Coronado shore or shoal,0.3,0.34
40.000,0.0250,300.65,0.5,14.15,0,14.15,0,land,Coronado shore or shoal,0.3,0.34
40.000,0.0250,301.15,0.5,15.99,0,15.99,0,land,Coronado shore or shoal,0.3,0.34
40.000,0.0250,301.65,0.5,17.63,0,17.63,0,land,Coronado shore or shoal,0.3,0.33
40.000,0.0250,302.15,0.5,17.38,0,17.38,0,land,Coronado shore or shoal,0.3,0.33
40.000,0.0250,302.65,0.5,16.54,0,16.54,0,land,Coronado shore or shoal,0.3,0.32
40.000,0.0250,303.15,0.5,15.79,0,15.79,0,land,Coronado shore or shoal,0.3,0.32
40.000,0.0250,303.65,0.5,16.58,0,16.58,0,land,Coronado shore or shoal,0.3,0.32
33.333,0.0300,124.15,0.5,48.08,0,48.08,0,land,Coronado shore or shoal,0.3,0.33
33.333,0.0300,124.65,0.5,47.91,0,47.91,0,land,Coronado shore or shoal,0.3,0.34
33.333,0.0300,125.15,0.5,48.70,0,48.70,0,land,Coronado shore or shoal,0.3,0.34
33.333,0.0300,125.65,0.5,48.31,0,48.31,0,land,Coronado shore or shoal,0.3,0.34
33.333,0.0300,126.15,0.5,46.16,0,46.16,0,land,Coronado shore or shoal,0.3,0.35
33.333,0.0300,126.65,0.5,45.97,0,45.97,0,land,Coronado shore or shoal,0.3,0.35
33.333,0.0300,127.15,0.5,52.05,0,52.05,0,land,Coronado shore or shoal,0.3,0.36
33.333,0.0300,127.65,0.5,56.48,0,56.48,0,land,Coronado shore or shoal,0.3,0.36
33.333,0.0300,128.15,0.5,53.55,0,53.55,0,land,Coronado shore or shoal,0.3,0.36
33.333,0.0300,128.65,0.5,49.52,0,49.52,0,land,Coronado shore or shoal,0.2,0.37
33.333,0.0300,129.15,0.5,49.34,0,49.34,0,land,Coronado shore or shoal,0.3,0.37
33.333,0.0300,129.65,0.5,46.17,0,46.17,0,land,Coronado shore or shoal,0.3,0.37
33.333,0.0300,130.15,0.5,43.38,0,43.38,0,land,Coronado shore or shoal,0.2,0.38
33.333,0.0300,130.65,0.5,43.96,0,43.96,0,land,Coronado shore or shoal,0.3,0.38
33.333,0.0300,131.15,0.5,42.69,0,42.69,0,land,Coronado shore or shoal,0.3,0.38
33.333,0.0300,131.65,0.5,42.96,0,42.96,0,land,Coronado shore or shoal,0.3,0.38
33.333,0.0300,132.15,0.5,46.08,0,46.08,0,land,Coronado shore or shoal,0.2,0.39
33.333,0.0300,132.65,0.5,50.49,0,50.49,0,land,Coronado shore or shoal,0.2,0.40
33.333,0.0300,133.15,0.5,49.52,0,49.52,0,land,Coronado shore or shoal,0.2,0.40
33.333,0.0300,133.65,0.5,47.53,0,47.53,0,land,Coronado shore or shoal,0.2,0.40
33.333,0.0300,134.15,0.5,47.32,0,47.32,0,land,Coronado shore or shoal,0.3,0.41
33.333,0.0300,134.65,0.5,50.41,0,50.41,0,land,Coronado shore or shoal,0.3,0.41
33.333,0.0300,135.15,0.5,53.00,0,53.00,0,land,Coronado shore or shoal,0.2,0.42
33.333,0.0300,135.65,0.5,58.10,0,58.10,0,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,136.15,0.5,52.18,0,52.18,0,land,Coronado shore or shoal,0.2,0.43
33.333,0.0300,136.65,0.5,49.17,0,49.17,0,land,Coronado shore or shoal,0.2,0.44
33.333,0.0300,137.15,0.5,45.00,0,45.00,0,land,Coronado shore or shoal,0.3,0.44
33.333,0.0300,137.65,0.5,44.35,0,44.35,0,land,Coronado shore or shoal,0.3,0.45
33.333,0.0300,138.15,0.5,48.37,0,48.37,0,land,Coronado shore or shoal,0.3,0.46
33.333,0.0300,138.65,0.5,43.46,0,43.46,0,land,Coronado shore or shoal,0.2,0.47
33.333,0.0300,139.15,0.5,49.44,0,49.44,0,land,Coronado shore or shoal,0.3,0.48
33.333,0.0300,139.65,0.5,51.35,0,51.35,0,land,Coronado shore or shoal,0.2,0.48
33.333,0.0300,140.15,0.5,51.02,0,51.02,0,land,Coronado shore or shoal,0.2,0.49
33.333,0.0300,140.65,0.5,50.58,0,50.58,0,land,Coronado shore or shoal,0.2,0.50
33.333,0.0300,141.15,0.5,47.09,0,47.09,0,land,Coronado shore or shoal,0.2,0.50
33.333,0.0300,141.65,0.5,46.46,0,46.46,0,land,Coronado shore or shoal,0.2,0.51
33.333,0.0300,142.15,0.5,54.26,0,54.26,0,land,Coronado shore or shoal,0.3,0.53
33.333,0.0300,142.65,0.5,54.00,0,54.00,0,land,Coronado shore or shoal,0.3,0.55
33.333,0.0300,143.15,0.5,48.27,0,48.27,0,land,Coronado shore or shoal,0.2,0.55
33.333,0.0300,143.65,0.5,52.62,0,52.62,0,land,Coronado shore or shoal,0.3,0.56
33.333,0.0300,144.15,0.5,53.14,0,53.14,0,land,Coronado shore or shoal,0.2,0.56
33.333,0.0300,144.65,0.5,53.83,0,53.83,0,land,Coronado shore or shoal,0.3,0.57
33.333,0.0300,145.15,0.5,49.35,0,49.35,0,land,Coronado shore or shoal,0.1,0.58
33.333,0.0300,145.65,0.5,49.22,0,49.22,0,land,Coronado shore or shoal,0.2,0.58
33.333,0.0300,146.15,0.5,54.02,0,54.02,0,land,Coronado shore or shoal,0.3,0.58
33.333,0.0300,146.65,0.5,58.23,0,58.23,0,land,Coronado shore or shoal,0.3,0.59
33.333,0.0300,147.15,0.5,48.48,0,48.48,0,land,Coronado shore or shoal,0.3,0.60
33.333,0.0300,147.65,0.5,47.19,0,47.19,0,land,Coronado shore or shoal,0.2,0.62
33.333,0.0300,148.15,0.5,48.02,0,48.02,0,land,Coronado shore or shoal,0.1,0.64
33.333,0.0300,148.65,0.5,43.43,0,43.43,0,land,Coronado shore or shoal,0.1,0.66
33.333,0.0300,149.15,0.5,41.10,0,41.10,0,land,Coronado shore or shoal,0.2,0.67
33.333,0.0300,149.65,0.5,49.15,0,49.15,0,land,Coronado shore or shoal,0.2,0.68
33.333,0.0300,150.15,0.5,58.04,0,58.04,0,land,Coronado shore or shoal,0.1,0.69
33.333,0.0300,150.65,0.5,59.03,0,59.03,0,land,Coronado shore or shoal,0.2,0.69
33.333,0.0300,151.15,0.5,59.14,0,59.14,0,land,Coronado shore or shoal,0.3,0.69
33.333,0.0300,151.65,0.5,62.60,0,62.60,0,land,Coronado shore or shoal,0.1,0.70
33.333,0.0300,152.15,0.5,62.99,0,62.99,0,land,Coronado shore or shoal,0.1,0.70
33.333,0.0300,152.65,0.5,56.20,0,56.20,0,land,Coronado shore or shoal,0.3,0.70
33.333,0.0300,153.15,0.5,53.06,0,53.06,0,land,Coronado shore or shoal,0.2,0.71
33.333,0.0300,153.65,0.5,39.64,0,39.64,0,land,Coronado shore or shoal,0.3,0.73
33.333,0.0300,154.15,0.5,40.18,0,40.18,0,land,Coronado shore or shoal,0.1,0.76
33.333,0.0300,154.65,0.5,45.68,0,45.68,0,land,Coronado shore or shoal,0.3,0.80
33.333,0.0300,155.15,0.5,54.15,0,54.15,0,land,Coronado shore or shoal,0.3,0.81
33.333,0.0300,155.65,0.5,45.95,0,45.95,0,land,Coronado shore or shoal,0.2,0.86
33.333,0.0300,156.15,0.5,52.28,0,52.28,0,land,Coronado shore or shoal,0.3,0.92
33.333,0.0300,156.65,0.5,51.28,0,51.28,0,land,Coronado shore or shoal,0.3,0.94
33.333,0.0300,157.15,0.5,51.03,0,51.03,0,land,Coronado shore or shoal,0.2,0.98
33.333,0.0300,157.65,0.5,52.40,0,52.40,0,land,Coronado shore or shoal,0.3,1.00
33.333,0.0300,158.15,0.5,47.04,0,47.04,0,land,Coronado shore or shoal,0.2,1.04
33.333,0.0300,158.65,0.5,49.81,0,49.81,0,land,Coronado shore or shoal,0.2,1.10
33.333,0.0300,159.15,0.5,51.79,0,51.79,0,land,Coronado shore or shoal,0.3,1.13
33.333,0.0300,159.65,0.5,56.39,0,56.39,0,land,Coronado shore or shoal,0.3,1.15
33.333,0.0300,160.15,0.5,53.79,0,53.79,0,land,Coronado shore or shoal,0.3,1.16
33.333,0.0300,160.65,0.5,53.57,0,53.57,0,land,Coronado shore or shoal,0.3,1.20
33.333,0.0300,161.15,0.5,54.69,0,54.69,0,land,Coronado shore or shoal,0.3,1.25
33.333,0.0300,161.65,0.5,54.89,0,54.89,0,land,Coronado shore or shoal,0.3,1.26
33.333,0.0300,162.15,0.5,54.60,0,54.60,0,land,Coronado shore or shoal,0.3,1.26
33.333,0.0300,162.65,0.5,54.31,0,54.31,0,land,Coronado shore or shoal,0.3,1.27
33.333,0.0300,163.15,0.5,49.80,0,49.80,0,land,Coronado shore or shoal,0.2,1.28
33.333,0.0300,163.65,0.5,44.82,0,44.82,0,land,Coronado shore or shoal,0.2,1.30
33.333,0.0300,164.15,0.5,51.31,0,51.31,0,land,Coronado shore or shoal,0.3,1.34
33.333,0.0300,164.65,0.5,44.08,0,44.08,0,land,Coronado shore or shoal,0.2,1.40
33.333,0.0300,165.15,0.5,52.68,0,52.68,0,land,Coronado shore or shoal,0.3,1.58
33.333,0.0300,165.65,0.5,52.24,0,52.24,0,land,Coronado shore or shoal,0.3,1.58
33.333,0.0300,166.15,0.5,52.83,0,52.83,0,land,Coronado shore or shoal,0.3,1.58
33.333,0.0300,166.65,0.5,51.78,0,51.78,0,land,Coronado shore or shoal,0.3,1.60
33.333,0.0300,167.15,0.5,55.21,0,55.21,0,land,Coronado shore or shoal,0.3,1.96
33.333,0.0300,167.65,0.5,52.27,0,52.27,0,land,Coronado shore or shoal,0.3,1.99
33.333,0.0300,168.15,0.5,52.67,0,52.67,0,land,Coronado shore or shoal,0.3,2.10
33.333,0.0300,168.65,0.5,54.17,0,54.17,0,land,Coronado shore or shoal,0.2,2.14
33.333,0.0300,169.15,0.5,53.27,0,53.27,0,land,Coronado shore or shoal,0.2,2.18
33.333,0.0300,169.65,0.5,56.31,0,56.31,0,land,Coronado shore or shoal,0.3,2.38
33.333,0.0300,170.15,0.5,57.73,0,57.73,0,land,Coronado shore or shoal,0.3,2.57
33.333,0.0300,170.65,0.5,56.19,0,56.19,0,land,Coronado shore or shoal,0.3,2.55
33.333,0.0300,171.15,0.5,58.49,0,58.49,0,land,Coronado shore or shoal,0.3,2.76
33.333,0.0300,171.65,0.5,59.19,0,59.19,0,land,Coronado shore or shoal,0.3,3.35
33.333,0.0300,172.15,0.5,60.72,0,60.72,0,land,Coronado shore or shoal,0.3,3.63
33.333,0.0300,172.65,0.5,64.32,0,64.32,0,land,Coronado shore or shoal,0.2,3.89
33.333,0.0300,173.15,0.5,59.79,0,59.79,0,land,Coronado shore or shoal,0.3,3.77
33.333,0.0300,173.65,0.5,55.56,0,55.56,0,land,Coronado shore or shoal,0.3,3.78
33.333,0.0300,174.15,0.5,70.69,0,70.69,0,land,Coronado shore or shoal,0.3,3.83
33.333,0.0300,174.65,0.5,70.70,0,70.70,0,land,Coronado shore or shoal,0.3,4.47
33.333,0.0300,175.15,0.5,73.22,0,73.22,0,land,Coronado shore or shoal,0.3,4.38
33.333,0.0300,175.65,0.5,70.41,0,70.41,0,land,Coronado shore or shoal,0.2,4.51
33.333,0.0300,176.15,0.5,66.07,0,66.07,0,land,Coronado shore or shoal,0.3,4.87
33.333,0.0300,176.65,0.5,68.76,0,68.76,0,land,Coronado shore or shoal,0.2,4.89
33.333,0.0300,177.15,0.5,68.94,0,68.94,0,land,Coronado shore or shoal,0.2,4.73
33.333,0.0300,177.65,0.5,68.24,0,68.24,0,land,Coronado shore or shoal,0.2,4.73
33.333,0.0300,178.15,0.5,67.07,0,67.07,0,land,Coronado shore or shoal,0.3,4.97
33.333,0.0300,178.65,0.5,68.86,0,68.86,0,land,Coronado shore or shoal,0.3,4.83
33.333,0.0300,179.15,0.5,80.25,0,80.25,0,land,Coronado shore or shoal,0.2,7.91
33.333,0.0300,179.65,0.5,72.60,0,72.60,0,land,Coronado shore or shoal,-0.0,7.00
33.333,0.0300,180.15,0.5,62.99,0,62.99,0,land,Coronado shore or shoal,-0.1,7.33
33.333,0.0300,180.65,0.5,48.89,0,48.89,0,land,Coronado shore or shoal,-0.2,5.84
33.333,0.0300,181.15,0.5,68.58,0,68.58,0,land,Coronado shore or shoal,-0.1,6.48
33.333,0.0300,181.65,0.5,75.28,0,75.28,0,land,Coronado shore or shoal,-0.2,8.31
33.333,0.0300,182.15,0.5,74.36,0,74.36,0,land,Coronado shore or shoal,-0.3,7.43
33.333,0.0300,182.65,0.5,82.74,0,82.74,0,land,Coronado shore or shoal,0.3,8.59
33.333,0.0300,183.15,0.5,70.08,0,70.08,0,land,Coronado shore or shoal,-0.1,7.59
33.333,0.0300,183.65,0.5,75.31,0,75.31,0,land,Coronado shore or shoal,0.1,7.32
33.333,0.0300,184.15,0.5,68.93,0,68.93,0,land,Coronado shore or shoal,-0.4,9.10
33.333,0.0300,184.65,0.5,82.76,0,82.76,0,land,Coronado shore or shoal,0.2,8.80
33.333,0.0300,185.15,0.5,69.02,0,69.02,0,land,Coronado shore or shoal,-0.2,8.93
33.333,0.0300,185.65,0.5,85.24,0,85.24,0,land,Coronado shore or shoal,0.2,9.60
33.333,0.0300,186.15,0.5,79.51,0,79.51,0,land,Coronado shore or shoal,0.1,8.62
33.333,0.0300,186.65,0.5,83.81,0,83.81,0,land,Coronado shore or shoal,0.3,9.12
33.333,0.0300,187.15,0.5,95.22,0,95.22,0,land,Coronado shore or shoal,0.2,12.72
33.333,0.0300,187.65,0.5,102.18,0,102.18,0,land,Coronado shore or shoal,0.3,13.36
33.333,0.0300,188.15,0.5,91.76,0,91.76,0,land,Coronado shore or shoal,0.0,11.91
33.333,0.0300,188.65,0.5,88.91,0,88.91,0,land,Coronado shore or shoal,-0.0,11.04
33.333,0.0300,189.15,0.5,86.40,0,86.40,0,land,Coronado shore or shoal,0.1,14.56
33.333,0.0300,189.65,0.5,221.28,0,221.28,0,land,Coronado shore or shoal,-0.4,18.47
33.333,0.0300,190.15,0.5,61.09,0,61.09,0,land,Coronado shore or shoal,-0.1,15.65
33.333,0.0300,190.65,0.5,69.68,0,69.68,0,land,Coronado shore or shoal,-0.1,15.61
33.333,0.0300,191.15,0.5,70.40,0,70.40,0,land,Coronado shore or shoal,0.3,15.62
33.333,0.0300,191.65,0.5,20.56,0,20.56,0,land,Coronado shore or shoal,-2.1,21.07
33.333,0.0300,192.15,0.5,85.79,0,85.79,0,land,Coronado shore or shoal,-1.4,20.62
33.333,0.0300,192.65,0.5,81.63,0,81.63,0,land,Coronado shore or shoal,-0.1,19.77
33.333,0.0300,193.15,0.5,59.67,0,137.89,4.05056,land,Baja mainland,-1.0,27.95
33.333,0.0300,193.65,0.5,75.05,0,137.89,0.31672,land,Baja mainland,0.2,40.49
33.333,0.0300,194.15,0.5,137.89,27.76343,137.89,31.62011,grid edge,,71.3,49.30
33.333,0.0300,194.65,0.5,160.20,0,160.20,0,land,Coronado shore or shoal,-3.6,34.32
33.333,0.0300,195.15,0.5,74.21,0,74.21,0,land,Coronado shore or shoal,0.1,35.39
33.333,0.0300,195.65,0.5,169.09,27.76343,169.09,28.13240,grid edge,,532.9,54.14
33.333,0.0300,196.15,0.5,88.62,0,88.62,0,land,Coronado Islands (south group),-1.2,40.09
33.333,0.0300,196.65,0.5,253.33,27.76343,253.33,27.65713,deep,,1237.3,42.78
33.333,0.0300,197.15,0.5,240.24,27.76343,240.24,25.67337,grid edge,,718.1,47.51
33.333,0.0300,197.65,0.5,217.21,27.76343,217.21,32.40757,deep,,1347.3,54.69
33.333,0.0300,198.15,0.5,254.77,27.76343,254.77,28.32433,deep,,1210.1,43.16
33.333,0.0300,198.65,0.5,238.88,27.76343,238.88,20.66737,grid edge,,859.2,45.61
33.333,0.0300,199.15,0.5,213.18,27.76343,213.18,22.36406,deep,,1210.4,58.69
33.333,0.0300,199.65,0.5,227.10,27.76343,227.10,30.02301,deep,,1034.0,49.42
33.333,0.0300,200.15,0.5,212.70,27.76343,212.70,23.49507,deep,,1214.4,58.82
33.333,0.0300,200.65,0.5,236.95,27.76343,236.95,25.35234,grid edge,,683.6,46.72
33.333,0.0300,201.15,0.5,217.75,27.76343,217.75,25.09355,deep,,1213.8,58.17
33.333,0.0300,201.65,0.5,265.86,27.76343,265.86,28.62718,deep,,1239.6,45.14
33.333,0.0300,202.15,0.5,312.53,27.76343,312.53,33.18576,deep,,1123.5,51.70
33.333,0.0300,202.65,0.5,224.63,27.76343,224.63,24.56102,deep,,967.1,51.66
33.333,0.0300,203.15,0.5,182.22,27.76343,182.22,36.64474,deep,,901.0,56.37
33.333,0.0300,203.65,0.5,222.58,27.76343,222.58,25.26302,deep,,1323.9,52.92
33.333,0.0300,204.15,0.5,221.35,27.76343,221.35,17.40003,deep,,1210.2,57.80
33.333,0.0300,204.65,0.5,205.20,27.76343,205.20,31.28333,deep,,1341.1,60.96
33.333,0.0300,205.15,0.5,221.35,27.76343,221.35,23.86985,deep,,1071.5,51.19
33.333,0.0300,205.65,0.5,177.30,27.76343,177.30,22.94663,deep,,1350.9,56.24
33.333,0.0300,206.15,0.5,239.41,27.76343,239.41,33.89540,grid edge,,719.8,47.01
33.333,0.0300,206.65,0.5,275.34,27.76343,275.34,27.57356,deep,,1195.7,40.21
33.333,0.0300,207.15,0.5,203.25,27.76343,203.25,42.20975,deep,,1407.1,59.46
33.333,0.0300,207.65,0.5,225.41,27.76343,225.41,18.47546,deep,,1024.6,49.03
33.333,0.0300,208.15,0.5,256.06,27.76343,256.06,20.67838,deep,,1109.5,58.37
33.333,0.0300,208.65,0.5,279.66,27.76343,279.66,24.28931,deep,,1165.4,39.48
33.333,0.0300,209.15,0.5,257.60,27.76343,257.60,23.33583,deep,,1204.6,39.59
33.333,0.0300,209.65,0.5,259.45,27.76343,259.45,23.91922,deep,,1200.4,39.49
33.333,0.0300,210.15,0.5,252.95,27.76343,252.95,31.87427,deep,,1240.1,40.51
33.333,0.0300,210.65,0.5,99.73,0,99.73,0,land,Coronado shore or shoal,0.1,40.02
33.333,0.0300,211.15,0.5,265.10,27.76343,265.10,20.99150,deep,,1161.7,39.16
33.333,0.0300,211.65,0.5,261.81,27.76343,261.81,24.10715,deep,,1162.8,39.29
33.333,0.0300,212.15,0.5,212.20,27.76343,212.20,25.25834,deep,,1234.1,57.53
33.333,0.0300,212.65,0.5,256.76,27.76343,256.76,27.38225,deep,,1168.3,39.70
33.333,0.0300,213.15,0.5,256.02,27.76343,256.02,20.76738,deep,,1224.0,39.88
33.333,0.0300,213.65,0.5,238.70,27.76343,238.70,29.56904,deep,,1225.0,42.69
33.333,0.0300,214.15,0.5,234.08,27.76343,234.08,30.92819,deep,,981.9,44.00
33.333,0.0300,214.65,0.5,236.10,27.76343,236.10,21.48266,deep,,1241.6,41.85
33.333,0.0300,215.15,0.5,180.59,27.76343,180.59,24.95985,deep,,1300.6,58.74
33.333,0.0300,215.65,0.5,276.62,27.76343,276.62,32.91591,deep,,1109.8,39.05
33.333,0.0300,216.15,0.5,253.17,27.76343,253.17,25.91355,deep,,1237.0,40.09
33.333,0.0300,216.65,0.5,248.97,27.76343,248.97,24.99880,deep,,1243.4,40.58
33.333,0.0300,217.15,0.5,274.51,27.76343,274.51,36.57243,deep,,1091.7,39.42
33.333,0.0300,217.65,0.5,258.56,27.76343,258.56,37.56291,deep,,1162.2,38.92
33.333,0.0300,218.15,0.5,273.71,27.76343,273.71,32.92105,deep,,1158.7,38.63
33.333,0.0300,218.65,0.5,262.46,27.76343,262.46,31.38989,deep,,1163.1,38.79
33.333,0.0300,219.15,0.5,66.93,0,66.93,0,land,Coronado shore or shoal,-1.0,31.82
33.333,0.0300,219.65,0.5,82.38,0,82.38,0,land,Coronado shore or shoal,-0.8,28.80
33.333,0.0300,220.15,0.5,78.61,0,78.61,0,land,Coronado shore or shoal,0.3,23.94
33.333,0.0300,220.65,0.5,28.18,0,251.26,6.12768,land,Point Loma peninsula,0.2,6.59
