period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,friction,diff_friction,status,blocker,exit_depth_m,path_km
40.000,0.0250,217.31,0.5,44.75,0,275.13,8.90560,0.73322,0.73201,land,Point Loma peninsula,-2.3,4.64
40.000,0.0250,217.81,0.5,313.65,0,275.13,9.55320,0.72895,0.73201,land,Point Loma peninsula,0.3,4.60
40.000,0.0250,218.31,0.5,268.64,0,275.13,0.27751,0.80636,0.73201,land,Point Loma peninsula,-0.6,3.08
40.000,0.0250,218.81,0.5,346.06,0,275.13,7.88840,0.73549,0.73201,land,Point Loma peninsula,-1.9,4.32
40.000,0.0250,219.31,0.5,236.84,0,275.13,2.83708,0.72404,0.73201,land,Point Loma peninsula,-1.3,4.34
40.000,0.0250,219.81,0.5,282.82,0,275.13,9.40492,0.74718,0.73201,land,Point Loma peninsula,-0.6,4.25
40.000,0.0250,220.31,0.5,114.84,0,275.13,8.88202,0.73123,0.73201,land,Point Loma peninsula,-3.6,4.28
40.000,0.0250,220.81,0.5,42.99,0,275.13,8.56609,0.74333,0.73201,land,Point Loma peninsula,-2.6,4.29
40.000,0.0250,221.31,0.5,47.92,0,275.13,9.57790,0.72248,0.73201,land,Point Loma peninsula,-2.2,4.40
40.000,0.0250,221.81,0.5,312.26,0,275.13,1.70375,0.69017,0.73201,land,Point Loma peninsula,0.2,4.74
40.000,0.0250,222.31,0.5,273.11,0,275.13,0.27154,0.79446,0.73201,land,Point Loma peninsula,0.2,3.00
40.000,0.0250,222.81,0.5,121.36,0,275.13,4.41733,0.72780,0.73201,land,Point Loma peninsula,-3.7,4.18
40.000,0.0250,223.31,0.5,287.10,0,275.13,1.48014,0.69450,0.73201,land,Point Loma peninsula,-0.3,4.53
40.000,0.0250,223.81,0.5,4.04,0,275.13,1.65075,0.68458,0.73201,land,Point Loma peninsula,-9.1,4.54
40.000,0.0250,224.31,0.5,253.30,0,275.13,3.22670,0.72660,0.73201,land,Point Loma peninsula,-0.9,4.23
40.000,0.0250,224.81,0.5,226.95,0,275.13,2.92347,0.72761,0.73201,land,Point Loma peninsula,-1.2,4.19
40.000,0.0250,225.31,0.5,266.21,0,275.13,9.22862,0.73746,0.73201,land,Point Loma peninsula,0.2,4.17
40.000,0.0250,225.81,0.5,156.84,0,275.13,2.80537,0.71072,0.73201,land,Point Loma peninsula,-1.6,4.21
40.000,0.0250,226.31,0.5,289.87,0,275.13,0.24824,0.78057,0.73201,land,Point Loma peninsula,0.2,2.90
40.000,0.0250,226.81,0.5,205.81,0,275.13,4.05304,0.71385,0.73201,land,Point Loma peninsula,-4.5,4.12
40.000,0.0250,227.31,0.5,234.60,0,275.13,1.60671,0.69333,0.73201,land,Point Loma peninsula,-1.3,4.20
40.000,0.0250,227.81,0.5,133.80,0,275.13,1.72103,0.68169,0.73201,land,Point Loma peninsula,-6.0,4.19
40.000,0.0250,228.31,0.5,279.98,0,275.13,2.13717,0.68792,0.73201,land,Point Loma peninsula,-1.4,4.16
40.000,0.0250,228.81,0.5,125.58,0,275.13,6.79940,0.69140,0.73201,land,Point Loma peninsula,-4.5,4.12
40.000,0.0250,229.31,0.5,205.38,0,275.13,1.51649,0.65531,0.73201,land,Point Loma peninsula,-4.3,4.31
40.000,0.0250,229.81,0.5,346.42,0,275.13,2.42474,0.67313,0.73201,land,Point Loma peninsula,-6.8,4.15
40.000,0.0250,230.31,0.5,169.78,0,275.13,1.76390,0.66138,0.73201,land,Point Loma peninsula,-6.9,4.12
40.000,0.0250,230.81,0.5,295.65,0,275.13,1.09644,0.67860,0.73201,land,Point Loma peninsula,-0.1,4.10
40.000,0.0250,231.31,0.5,343.49,0,275.13,0.70035,0.61503,0.73201,land,Point Loma peninsula,-0.8,5.42
40.000,0.0250,231.81,0.5,272.43,0,275.13,3.36690,0.66663,0.73201,land,Point Loma peninsula,-2.0,4.08
40.000,0.0250,232.31,0.5,164.88,0,275.13,1.00160,0.64276,0.73201,land,Point Loma peninsula,-0.9,3.96
40.000,0.0250,232.81,0.5,275.25,0,275.13,0.17743,0.73370,0.73201,land,Point Loma peninsula,0.2,2.74
40.000,0.0250,233.31,0.5,274.73,0,275.13,0.17712,0.73420,0.73201,land,Point Loma peninsula,0.3,2.74
40.000,0.0250,233.81,0.5,277.67,0,275.13,0.17720,0.73439,0.73201,land,Point Loma peninsula,0.2,2.75
40.000,0.0250,234.31,0.5,277.21,0,275.13,0.67272,0.67058,0.73201,land,Point Loma peninsula,-0.2,4.89
40.000,0.0250,234.81,0.5,80.45,0,275.13,0.66919,0.66216,0.73201,land,Point Loma peninsula,-0.2,4.31
40.000,0.0250,235.31,0.5,245.94,0,275.13,1.22575,0.64249,0.73201,land,Point Loma peninsula,-0.4,4.08
40.000,0.0250,235.81,0.5,298.53,0,275.13,0.90736,0.64001,0.73201,land,Point Loma peninsula,-0.1,3.86
40.000,0.0250,236.31,0.5,106.83,0,275.13,0.86085,0.59190,0.73201,land,Point Loma peninsula,-0.9,3.86
40.000,0.0250,236.81,0.5,300.72,0,275.13,0.44490,0.63020,0.73201,land,Point Loma peninsula,-0.4,3.49
40.000,0.0250,237.31,0.5,315.81,0,275.13,1.00918,0.63789,0.73201,land,Point Loma peninsula,0.0,3.90
40.000,0.0250,237.81,0.5,84.15,0,275.13,0.13575,0.70220,0.73201,land,Point Loma peninsula,-0.7,2.69
40.000,0.0250,238.31,0.5,299.68,0,275.13,0.70316,0.61408,0.73201,land,Point Loma peninsula,-0.1,4.00
40.000,0.0250,238.81,0.5,271.92,0,275.13,0.13416,0.71336,0.73201,land,Point Loma peninsula,0.1,2.69
40.000,0.0250,239.31,0.5,269.75,0,275.13,0.13476,0.71298,0.73201,land,Point Loma peninsula,0.0,2.68
40.000,0.0250,239.81,0.5,308.00,0,275.13,0.12908,0.69839,0.73201,land,Point Loma peninsula,-0.9,2.69
40.000,0.0250,240.31,0.5,6.47,0,275.13,0.12508,0.69354,0.73201,land,Point Loma peninsula,-0.8,2.69
40.000,0.0250,240.81,0.5,218.83,0,275.13,0.12537,0.69126,0.73201,land,Point Loma peninsula,-1.0,2.69
40.000,0.0250,241.31,0.5,272.58,0,275.13,0.12861,0.70847,0.73201,land,Point Loma peninsula,0.2,2.68
40.000,0.0250,241.81,0.5,248.89,0,275.13,0.12737,0.69207,0.73201,land,Point Loma peninsula,-1.0,2.69
40.000,0.0250,242.31,0.5,271.85,0,275.13,0.12917,0.70955,0.73201,land,Point Loma peninsula,0.3,2.68
40.000,0.0250,242.81,0.5,330.15,0,275.13,0.10965,0.65675,0.73201,land,Point Loma peninsula,0.2,2.64
40.000,0.0250,243.31,0.5,324.74,0,275.13,0.11496,0.66248,0.73201,land,Point Loma peninsula,0.3,2.67
40.000,0.0250,243.81,0.5,322.42,0,275.13,0.10517,0.67862,0.73201,land,Point Loma peninsula,0.3,2.61
40.000,0.0250,244.31,0.5,328.58,0,275.13,0.10948,0.66346,0.73201,land,Point Loma peninsula,0.3,2.63
40.000,0.0250,244.81,0.5,322.93,0,275.13,0.10668,0.65161,0.73201,land,Point Loma peninsula,0.2,2.60
40.000,0.0250,245.31,0.5,318.76,0,275.13,0.10358,0.67190,0.73201,land,Point Loma peninsula,0.2,2.58
40.000,0.0250,245.81,0.5,321.45,0,275.13,0.07080,0.73654,0.73201,land,Point Loma peninsula,0.2,2.31
40.000,0.0250,246.31,0.5,328.57,0,275.13,0.05494,0.74663,0.73201,land,Point Loma peninsula,0.1,2.14
40.000,0.0250,246.81,0.5,327.94,0,275.13,0.05485,0.74697,0.73201,land,Point Loma peninsula,0.2,2.13
40.000,0.0250,247.31,0.5,328.61,0,275.13,0.05487,0.74407,0.73201,land,Point Loma peninsula,0.1,2.13
40.000,0.0250,247.81,0.5,339.14,0,275.13,0.03590,0.81196,0.73201,land,Point Loma peninsula,0.3,1.68
40.000,0.0250,248.31,0.5,355.09,0,355.09,0,0.83106,0.83106,land,Coronado shore or shoal,0.2,1.19
40.000,0.0250,248.81,0.5,348.84,0,348.84,0,0.82234,0.82234,land,Coronado shore or shoal,0.3,0.98
40.000,0.0250,249.31,0.5,352.69,0,352.69,0,0.82758,0.82758,land,Coronado shore or shoal,0.2,0.87
40.000,0.0250,249.81,0.5,350.12,0,350.12,0,0.83597,0.83597,land,Coronado shore or shoal,0.2,0.82
40.000,0.0250,250.31,0.5,353.90,0,353.90,0,0.86041,0.86041,land,Coronado shore or shoal,0.3,0.78
40.000,0.0250,250.81,0.5,357.06,0,357.06,0,0.86506,0.86506,land,Coronado shore or shoal,0.3,0.76
40.000,0.0250,251.31,0.5,356.46,0,356.46,0,0.86776,0.86776,land,Coronado shore or shoal,0.3,0.75
40.000,0.0250,251.81,0.5,347.62,0,347.62,0,0.85577,0.85577,land,Coronado shore or shoal,0.2,0.74
40.000,0.0250,252.31,0.5,342.23,0,342.23,0,0.85590,0.85590,land,Coronado shore or shoal,0.3,0.73
40.000,0.0250,252.81,0.5,351.06,0,351.06,0,0.84206,0.84206,land,Coronado shore or shoal,0.3,0.72
40.000,0.0250,253.31,0.5,352.81,0,352.81,0,0.82814,0.82814,land,Coronado shore or shoal,0.3,0.70
40.000,0.0250,253.81,0.5,353.68,0,353.68,0,0.83072,0.83072,land,Coronado shore or shoal,0.3,0.68
40.000,0.0250,254.31,0.5,351.78,0,351.78,0,0.84173,0.84173,land,Coronado shore or shoal,0.3,0.67
40.000,0.0250,254.81,0.5,354.64,0,354.64,0,0.83424,0.83424,land,Coronado shore or shoal,0.2,0.66
40.000,0.0250,255.31,0.5,352.49,0,352.49,0,0.85705,0.85705,land,Coronado shore or shoal,0.3,0.64
40.000,0.0250,255.81,0.5,347.39,0,347.39,0,0.85827,0.85827,land,Coronado shore or shoal,0.3,0.63
40.000,0.0250,256.31,0.5,351.40,0,351.40,0,0.84538,0.84538,land,Coronado shore or shoal,0.2,0.61
40.000,0.0250,256.81,0.5,353.73,0,353.73,0,0.87071,0.87071,land,Coronado shore or shoal,0.3,0.58
40.000,0.0250,257.31,0.5,350.57,0,350.57,0,0.86544,0.86544,land,Coronado shore or shoal,0.2,0.55
40.000,0.0250,257.81,0.5,349.69,0,349.69,0,0.86256,0.86256,land,Coronado shore or shoal,0.2,0.54
40.000,0.0250,258.31,0.5,353.82,0,353.82,0,0.86860,0.86860,land,Coronado shore or shoal,0.2,0.52
40.000,0.0250,258.81,0.5,351.03,0,351.03,0,0.88211,0.88211,land,Coronado shore or shoal,0.2,0.51
40.000,0.0250,259.31,0.5,352.55,0,352.55,0,0.88726,0.88726,land,Coronado shore or shoal,0.3,0.49
40.000,0.0250,259.81,0.5,351.03,0,351.03,0,0.88587,0.88587,land,Coronado shore or shoal,0.3,0.47
40.000,0.0250,260.31,0.5,353.16,0,353.16,0,0.88179,0.88179,land,Coronado shore or shoal,0.2,0.45
40.000,0.0250,260.81,0.5,355.87,0,355.87,0,0.88596,0.88596,land,Coronado shore or shoal,0.2,0.44
40.000,0.0250,261.31,0.5,353.99,0,353.99,0,0.89289,0.89289,land,Coronado shore or shoal,0.3,0.42
40.000,0.0250,261.81,0.5,357.92,0,357.92,0,0.88168,0.88168,land,Coronado shore or shoal,0.3,0.41
40.000,0.0250,262.31,0.5,354.11,0,354.11,0,0.87639,0.87639,land,Coronado shore or shoal,0.3,0.40
40.000,0.0250,262.81,0.5,352.76,0,352.76,0,0.87139,0.87139,land,Coronado shore or shoal,0.3,0.39
40.000,0.0250,263.31,0.5,355.32,0,355.32,0,0.86484,0.86484,land,Coronado shore or shoal,0.3,0.38
40.000,0.0250,263.81,0.5,354.34,0,354.34,0,0.88666,0.88666,land,Coronado shore or shoal,0.3,0.37
40.000,0.0250,264.31,0.5,353.95,0,353.95,0,0.86876,0.86876,land,Coronado shore or shoal,0.2,0.37
40.000,0.0250,264.81,0.5,352.58,0,352.58,0,0.86063,0.86063,land,Coronado shore or shoal,0.2,0.36
40.000,0.0250,265.31,0.5,350.82,0,350.82,0,0.87974,0.87974,land,Coronado shore or shoal,0.3,0.36
40.000,0.0250,265.81,0.5,351.58,0,351.58,0,0.87621,0.87621,land,Coronado shore or shoal,0.3,0.35
40.000,0.0250,266.31,0.5,353.83,0,353.83,0,0.86957,0.86957,land,Coronado shore or shoal,0.3,0.35
40.000,0.0250,266.81,0.5,355.62,0,355.62,0,0.87956,0.87956,land,Coronado shore or shoal,0.2,0.34
40.000,0.0250,267.31,0.5,356.59,0,356.59,0,0.89024,0.89024,land,Coronado shore or shoal,0.3,0.33
40.000,0.0250,267.81,0.5,357.71,0,357.71,0,0.87179,0.87179,land,Coronado shore or shoal,0.3,0.33
40.000,0.0250,268.31,0.5,355.72,0,355.72,0,0.86676,0.86676,land,Coronado shore or shoal,0.3,0.32
40.000,0.0250,268.81,0.5,353.70,0,353.70,0,0.86687,0.86687,land,Coronado shore or shoal,0.3,0.32
40.000,0.0250,269.31,0.5,353.19,0,353.19,0,0.87169,0.87169,land,Coronado shore or shoal,0.3,0.32
40.000,0.0250,269.81,0.5,352.70,0,352.70,0,0.87664,0.87664,land,Coronado shore or shoal,0.3,0.31
40.000,0.0250,270.31,0.5,352.93,0,352.93,0,0.88104,0.88104,land,Coronado shore or shoal,0.3,0.31
40.000,0.0250,270.81,0.5,353.29,0,353.29,0,0.88506,0.88506,land,Coronado shore or shoal,0.3,0.30
40.000,0.0250,271.31,0.5,353.67,0,353.67,0,0.88922,0.88922,land,Coronado shore or shoal,0.3,0.30
40.000,0.0250,271.81,0.5,353.76,0,353.76,0,0.89027,0.89027,land,Coronado shore or shoal,0.3,0.30
40.000,0.0250,272.31,0.5,355.11,0,355.11,0,0.86525,0.86525,land,Coronado shore or shoal,0.2,0.30
40.000,0.0250,272.81,0.5,353.98,0,353.98,0,0.87246,0.87246,land,Coronado shore or shoal,0.2,0.29
40.000,0.0250,273.31,0.5,352.68,0,352.68,0,0.88066,0.88066,land,Coronado shore or shoal,0.3,0.29
40.000,0.0250,273.81,0.5,352.59,0,352.59,0,0.86706,0.86706,land,Coronado shore or shoal,0.2,0.29
40.000,0.0250,274.31,0.5,351.53,0,351.53,0,0.88056,0.88056,land,Coronado shore or shoal,0.3,0.28
40.000,0.0250,274.81,0.5,352.25,0,352.25,0,0.87021,0.87021,land,Coronado shore or shoal,0.2,0.28
40.000,0.0250,275.31,0.5,353.04,0,353.04,0,0.85818,0.85818,land,Coronado shore or shoal,0.2,0.28
40.000,0.0250,275.81,0.5,351.79,0,351.79,0,0.87508,0.87508,land,Coronado shore or shoal,0.3,0.28
40.000,0.0250,276.31,0.5,352.91,0,352.91,0,0.86379,0.86379,land,Coronado shore or shoal,0.2,0.28
40.000,0.0250,276.81,0.5,351.39,0,351.39,0,0.87838,0.87838,land,Coronado shore or shoal,0.3,0.28
40.000,0.0250,277.31,0.5,353.41,0,353.41,0,0.86624,0.86624,land,Coronado shore or shoal,0.2,0.28
40.000,0.0250,277.81,0.5,351.93,0,351.93,0,0.87576,0.87576,land,Coronado shore or shoal,0.3,0.27
40.000,0.0250,278.31,0.5,351.25,0,351.25,0,0.88444,0.88444,land,Coronado shore or shoal,0.3,0.27
40.000,0.0250,278.81,0.5,351.05,0,351.05,0,0.89429,0.89429,land,Coronado shore or shoal,0.3,0.26
40.000,0.0250,279.31,0.5,350.47,0,350.47,0,0.90466,0.90466,land,Coronado shore or shoal,0.3,0.26
40.000,0.0250,279.81,0.5,352.74,0,352.74,0,0.88839,0.88839,land,Coronado shore or shoal,0.2,0.26
40.000,0.0250,280.31,0.5,355.14,0,355.14,0,0.89683,0.89683,land,Coronado shore or shoal,0.3,0.26
40.000,0.0250,280.81,0.5,359.87,0,359.87,0,0.87930,0.87930,land,Coronado shore or shoal,0.2,0.26
40.000,0.0250,281.31,0.5,0.65,0,0.65,0,0.88489,0.88489,land,Coronado shore or shoal,0.2,0.25
40.000,0.0250,281.81,0.5,1.14,0,1.14,0,0.89062,0.89062,land,Coronado shore or shoal,0.2,0.25
40.000,0.0250,282.31,0.5,0.98,0,0.98,0,0.89727,0.89727,land,Coronado shore or shoal,0.2,0.24
40.000,0.0250,282.81,0.5,0.18,0,0.18,0,0.90418,0.90418,land,Coronado shore or shoal,0.3,0.24
40.000,0.0250,283.31,0.5,0.63,0,0.63,0,0.88461,0.88461,land,Coronado shore or shoal,0.2,0.24
40.000,0.0250,283.81,0.5,0.73,0,0.73,0,0.89367,0.89367,land,Coronado shore or shoal,0.3,0.24
33.333,0.0300,104.31,0.5,33.06,0,33.06,0,0.88403,0.88403,land,Coronado shore or shoal,0.3,0.23
33.333,0.0300,104.81,0.5,31.02,0,31.02,0,0.87406,0.87406,land,Coronado shore or shoal,0.3,0.23
33.333,0.0300,105.31,0.5,29.24,0,29.24,0,0.86645,0.86645,land,Coronado shore or shoal,0.2,0.24
33.333,0.0300,105.81,0.5,31.20,0,31.20,0,0.88772,0.88772,land,Coronado shore or shoal,0.3,0.24
33.333,0.0300,106.31,0.5,32.35,0,32.35,0,0.88245,0.88245,land,Coronado shore or shoal,0.3,0.24
33.333,0.0300,106.81,0.5,33.68,0,33.68,0,0.87410,0.87410,land,Coronado shore or shoal,0.3,0.24
33.333,0.0300,107.31,0.5,34.38,0,34.38,0,0.86759,0.86759,land,Coronado shore or shoal,0.3,0.25
33.333,0.0300,107.81,0.5,34.39,0,34.39,0,0.85963,0.85963,land,Coronado shore or shoal,0.2,0.25
33.333,0.0300,108.31,0.5,36.60,0,36.60,0,0.87593,0.87593,land,Coronado shore or shoal,0.3,0.25
33.333,0.0300,108.81,0.5,36.34,0,36.34,0,0.86816,0.86816,land,Coronado shore or shoal,0.3,0.26
33.333,0.0300,109.31,0.5,35.52,0,35.52,0,0.85881,0.85881,land,Coronado shore or shoal,0.2,0.26
33.333,0.0300,109.81,0.5,36.71,0,36.71,0,0.87148,0.87148,land,Coronado shore or shoal,0.3,0.26
33.333,0.0300,110.31,0.5,34.77,0,34.77,0,0.85797,0.85797,land,Coronado shore or shoal,0.2,0.26
33.333,0.0300,110.81,0.5,34.96,0,34.96,0,0.86982,0.86982,land,Coronado shore or shoal,0.3,0.26
33.333,0.0300,111.31,0.5,32.64,0,32.64,0,0.85663,0.85663,land,Coronado shore or shoal,0.2,0.27
33.333,0.0300,111.81,0.5,32.72,0,32.72,0,0.87193,0.87193,land,Coronado shore or shoal,0.3,0.27
33.333,0.0300,112.31,0.5,31.18,0,31.18,0,0.86286,0.86286,land,Coronado shore or shoal,0.3,0.27
33.333,0.0300,112.81,0.5,30.29,0,30.29,0,0.85223,0.85223,land,Coronado shore or shoal,0.2,0.28
33.333,0.0300,113.31,0.5,31.85,0,31.85,0,0.86806,0.86806,land,Coronado shore or shoal,0.3,0.28
33.333,0.0300,113.81,0.5,31.81,0,31.81,0,0.85559,0.85559,land,Coronado shore or shoal,0.2,0.28
33.333,0.0300,114.31,0.5,33.90,0,33.90,0,0.86882,0.86882,land,Coronado shore or shoal,0.3,0.28
33.333,0.0300,114.81,0.5,33.82,0,33.82,0,0.85789,0.85789,land,Coronado shore or shoal,0.2,0.28
33.333,0.0300,115.31,0.5,33.50,0,33.50,0,0.84709,0.84709,land,Coronado shore or shoal,0.2,0.29
33.333,0.0300,115.81,0.5,35.42,0,35.42,0,0.86335,0.86335,land,Coronado shore or shoal,0.3,0.29
33.333,0.0300,116.31,0.5,34.18,0,34.18,0,0.84949,0.84949,land,Coronado shore or shoal,0.2,0.29
33.333,0.0300,116.81,0.5,34.99,0,34.99,0,0.86247,0.86247,land,Coronado shore or shoal,0.3,0.29
33.333,0.0300,117.31,0.5,32.91,0,32.91,0,0.85011,0.85011,land,Coronado shore or shoal,0.2,0.30
33.333,0.0300,117.81,0.5,33.12,0,33.12,0,0.86620,0.86620,land,Coronado shore or shoal,0.3,0.30
33.333,0.0300,118.31,0.5,31.62,0,31.62,0,0.85674,0.85674,land,Coronado shore or shoal,0.3,0.30
33.333,0.0300,118.81,0.5,30.98,0,30.98,0,0.84694,0.84694,land,Coronado shore or shoal,0.2,0.30
33.333,0.0300,119.31,0.5,33.31,0,33.31,0,0.86401,0.86401,land,Coronado shore or shoal,0.3,0.30
33.333,0.0300,119.81,0.5,34.34,0,34.34,0,0.85428,0.85428,land,Coronado shore or shoal,0.3,0.31
33.333,0.0300,120.31,0.5,36.04,0,36.04,0,0.86937,0.86937,land,Coronado shore or shoal,0.3,0.31
33.333,0.0300,120.81,0.5,34.78,0,34.78,0,0.85865,0.85865,land,Coronado shore or shoal,0.2,0.31
33.333,0.0300,121.31,0.5,34.73,0,34.73,0,0.87580,0.87580,land,Coronado shore or shoal,0.3,0.31
33.333,0.0300,121.81,0.5,32.90,0,32.90,0,0.86710,0.86710,land,Coronado shore or shoal,0.3,0.32
33.333,0.0300,122.31,0.5,31.93,0,31.93,0,0.86274,0.86274,land,Coronado shore or shoal,0.3,0.32
33.333,0.0300,122.81,0.5,32.26,0,32.26,0,0.85999,0.85999,land,Coronado shore or shoal,0.3,0.32
33.333,0.0300,123.31,0.5,33.55,0,33.55,0,0.85537,0.85537,land,Coronado shore or shoal,0.2,0.33
33.333,0.0300,123.81,0.5,37.02,0,37.02,0,0.87198,0.87198,land,Coronado shore or shoal,0.3,0.33
33.333,0.0300,124.31,0.5,37.36,0,37.36,0,0.86461,0.86461,land,Coronado shore or shoal,0.3,0.33
33.333,0.0300,124.81,0.5,37.08,0,37.08,0,0.85840,0.85840,land,Coronado shore or shoal,0.3,0.34
33.333,0.0300,125.31,0.5,35.17,0,35.17,0,0.85370,0.85370,land,Coronado shore or shoal,0.2,0.34
33.333,0.0300,125.81,0.5,32.38,0,32.38,0,0.85528,0.85528,land,Coronado shore or shoal,0.2,0.34
33.333,0.0300,126.31,0.5,32.20,0,32.20,0,0.86312,0.86312,land,Coronado shore or shoal,0.3,0.35
33.333,0.0300,126.81,0.5,32.97,0,32.97,0,0.84314,0.84314,land,Coronado shore or shoal,0.2,0.36
33.333,0.0300,127.31,0.5,36.00,0,36.00,0,0.87494,0.87494,land,Coronado shore or shoal,0.3,0.36
33.333,0.0300,127.81,0.5,36.16,0,36.16,0,0.86102,0.86102,land,Coronado shore or shoal,0.3,0.36
33.333,0.0300,128.31,0.5,34.83,0,34.83,0,0.84655,0.84655,land,Coronado shore or shoal,0.2,0.37
33.333,0.0300,128.81,0.5,33.51,0,33.51,0,0.86502,0.86502,land,Coronado shore or shoal,0.3,0.38
33.333,0.0300,129.31,0.5,34.46,0,34.46,0,0.86459,0.86459,land,Coronado shore or shoal,0.3,0.38
33.333,0.0300,129.81,0.5,35.30,0,35.30,0,0.85031,0.85031,land,Coronado shore or shoal,0.3,0.40
33.333,0.0300,130.31,0.5,32.76,0,32.76,0,0.83705,0.83705,land,Coronado shore or shoal,0.2,0.41
33.333,0.0300,130.81,0.5,35.20,0,35.20,0,0.86153,0.86153,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,131.31,0.5,40.64,0,40.64,0,0.83481,0.83481,land,Coronado shore or shoal,0.2,0.43
33.333,0.0300,131.81,0.5,30.36,0,30.36,0,0.85471,0.85471,land,Coronado shore or shoal,0.3,0.44
33.333,0.0300,132.31,0.5,33.90,0,33.90,0,0.85229,0.85229,land,Coronado shore or shoal,0.3,0.45
33.333,0.0300,132.81,0.5,37.87,0,37.87,0,0.84308,0.84308,land,Coronado shore or shoal,0.2,0.46
33.333,0.0300,133.31,0.5,33.43,0,33.43,0,0.85057,0.85057,land,Coronado shore or shoal,0.3,0.48
33.333,0.0300,133.81,0.5,44.21,0,44.21,0,0.83298,0.83298,land,Coronado shore or shoal,0.2,0.49
33.333,0.0300,134.31,0.5,37.12,0,37.12,0,0.84062,0.84062,land,Coronado shore or shoal,0.3,0.50
33.333,0.0300,134.81,0.5,30.11,0,30.11,0,0.83829,0.83829,land,Coronado shore or shoal,0.3,0.51
33.333,0.0300,135.31,0.5,40.94,0,40.94,0,0.84126,0.84126,land,Coronado shore or shoal,0.3,0.52
33.333,0.0300,135.81,0.5,35.13,0,35.13,0,0.84748,0.84748,land,Coronado shore or shoal,0.3,0.53
33.333,0.0300,136.31,0.5,37.07,0,37.07,0,0.82896,0.82896,land,Coronado shore or shoal,0.2,0.54
33.333,0.0300,136.81,0.5,36.92,0,36.92,0,0.85296,0.85296,land,Coronado shore or shoal,0.3,0.55
33.333,0.0300,137.31,0.5,33.48,0,33.48,0,0.83234,0.83234,land,Coronado shore or shoal,0.3,0.56
33.333,0.0300,137.81,0.5,37.48,0,37.48,0,0.84643,0.84643,land,Coronado shore or shoal,0.3,0.58
33.333,0.0300,138.31,0.5,41.91,0,41.91,0,0.83856,0.83856,land,Coronado shore or shoal,0.3,0.59
33.333,0.0300,138.81,0.5,37.00,0,37.00,0,0.83882,0.83882,land,Coronado shore or shoal,0.3,0.60
33.333,0.0300,139.31,0.5,39.88,0,39.88,0,0.83989,0.83989,land,Coronado shore or shoal,0.3,0.61
33.333,0.0300,139.81,0.5,40.20,0,40.20,0,0.83082,0.83082,land,Coronado shore or shoal,0.3,0.63
33.333,0.0300,140.31,0.5,44.39,0,44.39,0,0.82087,0.82087,land,Coronado shore or shoal,0.3,0.65
33.333,0.0300,140.81,0.5,36.58,0,36.58,0,0.81481,0.81481,land,Coronado shore or shoal,0.2,0.67
33.333,0.0300,141.31,0.5,37.24,0,37.24,0,0.83562,0.83562,land,Coronado shore or shoal,0.3,0.70
33.333,0.0300,141.81,0.5,39.92,0,39.92,0,0.84472,0.84472,land,Coronado shore or shoal,0.3,0.72
33.333,0.0300,142.31,0.5,35.25,0,35.25,0,0.81122,0.81122,land,Coronado shore or shoal,0.3,0.76
33.333,0.0300,142.81,0.5,46.17,0,46.17,0,0.81084,0.81084,land,Coronado shore or shoal,0.3,0.79
33.333,0.0300,143.31,0.5,37.10,0,37.10,0,0.78713,0.78713,land,Coronado shore or shoal,0.2,0.83
33.333,0.0300,143.81,0.5,38.15,0,38.15,0,0.79552,0.79552,land,Coronado shore or shoal,0.2,0.86
33.333,0.0300,144.31,0.5,44.13,0,44.13,0,0.83617,0.83617,land,Coronado shore or shoal,0.2,0.88
33.333,0.0300,144.81,0.5,42.84,0,42.84,0,0.84540,0.84540,land,Coronado shore or shoal,0.3,0.94
33.333,0.0300,145.31,0.5,43.32,0,43.32,0,0.83517,0.83517,land,Coronado shore or shoal,0.3,1.05
33.333,0.0300,145.81,0.5,47.03,0,47.03,0,0.83866,0.83866,land,Coronado shore or shoal,0.3,1.12
33.333,0.0300,146.31,0.5,43.88,0,43.88,0,0.81187,0.81187,land,Coronado shore or shoal,0.2,1.17
33.333,0.0300,146.81,0.5,45.29,0,45.29,0,0.81640,0.81640,land,Coronado shore or shoal,0.2,1.17
33.333,0.0300,147.31,0.5,49.03,0,49.03,0,0.82008,0.82008,land,Coronado shore or shoal,0.2,1.16
33.333,0.0300,147.81,0.5,47.50,0,47.50,0,0.82025,0.82025,land,Coronado shore or shoal,0.2,1.17
33.333,0.0300,148.31,0.5,47.95,0,47.95,0,0.82888,0.82888,land,Coronado shore or shoal,0.3,1.18
33.333,0.0300,148.81,0.5,49.93,0,49.93,0,0.81726,0.81726,land,Coronado shore or shoal,0.3,1.20
33.333,0.0300,149.31,0.5,45.87,0,45.87,0,0.84251,0.84251,land,Coronado shore or shoal,0.3,1.24
33.333,0.0300,149.81,0.5,39.45,0,39.45,0,0.77693,0.77693,land,Coronado shore or shoal,0.2,1.34
33.333,0.0300,150.31,0.5,45.79,0,45.79,0,0.78325,0.78325,land,Coronado shore or shoal,0.2,1.48
33.333,0.0300,150.81,0.5,45.97,0,45.97,0,0.79121,0.79121,land,Coronado shore or shoal,0.3,1.59
33.333,0.0300,151.31,0.5,36.77,0,36.77,0,0.79141,0.79141,land,Coronado shore or shoal,0.2,1.72
