period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,island_factor,island_geometric,status,blocker,exit_depth_m,path_km
20.000,0.0500,287.65,0.5,30.37,0,1.0000,1,land,Coronado shore or shoal,0.3,0.71
20.000,0.0500,288.15,0.5,28.05,0,1.0000,1,land,Coronado shore or shoal,0.3,0.70
20.000,0.0500,288.65,0.5,27.78,0,1.0000,1,land,Coronado shore or shoal,0.3,0.69
20.000,0.0500,289.15,0.5,27.14,0,1.0000,1,land,Coronado shore or shoal,0.3,0.69
20.000,0.0500,289.65,0.5,25.15,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
20.000,0.0500,290.15,0.5,25.96,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
20.000,0.0500,290.65,0.5,29.00,0,1.0000,1,land,Coronado shore or shoal,0.2,0.67
20.000,0.0500,291.15,0.5,28.82,0,1.0000,1,land,Coronado shore or shoal,0.3,0.65
20.000,0.0500,291.65,0.5,22.62,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
20.000,0.0500,292.15,0.5,28.71,0,1.0000,1,land,Coronado shore or shoal,0.2,0.63
20.000,0.0500,292.65,0.5,29.58,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
20.000,0.0500,293.15,0.5,28.40,0,1.0000,1,land,Coronado shore or shoal,0.2,0.61
20.000,0.0500,293.65,0.5,25.29,0,1.0000,1,land,Coronado shore or shoal,0.2,0.60
20.000,0.0500,294.15,0.5,21.69,0,1.0000,1,land,Coronado shore or shoal,0.3,0.59
20.000,0.0500,294.65,0.5,21.55,0,1.0000,1,land,Coronado shore or shoal,0.3,0.59
20.000,0.0500,295.15,0.5,26.41,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
20.000,0.0500,295.65,0.5,27.49,0,1.0000,1,land,Coronado shore or shoal,0.2,0.57
20.000,0.0500,296.15,0.5,27.00,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
20.000,0.0500,296.65,0.5,29.94,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
20.000,0.0500,297.15,0.5,26.00,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
20.000,0.0500,297.65,0.5,24.16,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
20.000,0.0500,298.15,0.5,24.29,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
20.000,0.0500,298.65,0.5,24.21,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
20.000,0.0500,299.15,0.5,25.63,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
20.000,0.0500,299.65,0.5,24.47,0,1.0000,1,land,Coronado shore or shoal,0.3,0.51
20.000,0.0500,300.15,0.5,28.08,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
20.000,0.0500,300.65,0.5,26.51,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
20.000,0.0500,301.15,0.5,26.98,0,1.0000,1,land,Coronado shore or shoal,0.3,0.49
20.000,0.0500,301.65,0.5,26.45,0,1.0000,1,land,Coronado shore or shoal,0.2,0.49
20.000,0.0500,302.15,0.5,27.86,0,1.0000,1,land,Coronado shore or shoal,0.2,0.48
20.000,0.0500,302.65,0.5,26.03,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
20.000,0.0500,303.15,0.5,28.95,0,1.0000,1,land,Coronado shore or shoal,0.3,0.47
20.000,0.0500,303.65,0.5,27.08,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
20.000,0.0500,304.15,0.5,28.82,0,1.0000,1,land,Coronado shore or shoal,0.2,0.46
20.000,0.0500,304.65,0.5,27.93,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
20.000,0.0500,305.15,0.5,26.83,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
20.000,0.0500,305.65,0.5,28.41,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
20.000,0.0500,306.15,0.5,31.01,0,1.0000,1,land,Coronado shore or shoal,0.2,0.43
20.000,0.0500,306.65,0.5,28.82,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
20.000,0.0500,307.15,0.5,26.21,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
20.000,0.0500,307.65,0.5,24.20,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
20.000,0.0500,308.15,0.5,22.35,0,1.0000,1,land,Coronado shore or shoal,0.3,0.41
20.000,0.0500,308.65,0.5,21.18,0,1.0000,1,land,Coronado shore or shoal,0.3,0.41
20.000,0.0500,309.15,0.5,25.55,0,1.0000,1,land,Coronado shore or shoal,0.2,0.40
20.000,0.0500,309.65,0.5,28.51,0,1.0000,1,land,Coronado shore or shoal,0.3,0.40
20.000,0.0500,310.15,0.5,30.47,0,1.0000,1,land,Coronado shore or shoal,0.3,0.39
20.000,0.0500,310.65,0.5,31.57,0,1.0000,1,land,Coronado shore or shoal,0.3,0.39
18.182,0.0550,131.15,0.5,54.36,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
18.182,0.0550,131.65,0.5,53.11,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
18.182,0.0550,132.15,0.5,53.22,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
18.182,0.0550,132.65,0.5,53.51,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
18.182,0.0550,133.15,0.5,53.82,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
18.182,0.0550,133.65,0.5,53.30,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
18.182,0.0550,134.15,0.5,54.22,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
18.182,0.0550,134.65,0.5,54.39,0,1.0000,1,land,Coronado shore or shoal,0.2,0.43
18.182,0.0550,135.15,0.5,56.31,0,1.0000,1,land,Coronado shore or shoal,0.3,0.43
18.182,0.0550,135.65,0.5,56.78,0,1.0000,1,land,Coronado shore or shoal,0.2,0.43
18.182,0.0550,136.15,0.5,58.81,0,1.0000,1,land,Coronado shore or shoal,0.3,0.43
18.182,0.0550,136.65,0.5,59.07,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
18.182,0.0550,137.15,0.5,59.19,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
18.182,0.0550,137.65,0.5,58.84,0,1.0000,1,land,Coronado shore or shoal,0.2,0.44
18.182,0.0550,138.15,0.5,60.16,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
18.182,0.0550,138.65,0.5,59.34,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
18.182,0.0550,139.15,0.5,57.71,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
18.182,0.0550,139.65,0.5,55.02,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
18.182,0.0550,140.15,0.5,52.71,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
18.182,0.0550,140.65,0.5,52.49,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
18.182,0.0550,141.15,0.5,55.04,0,1.0000,1,land,Coronado shore or shoal,0.2,0.47
18.182,0.0550,141.65,0.5,58.90,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
18.182,0.0550,142.15,0.5,59.20,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
18.182,0.0550,142.65,0.5,58.11,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
18.182,0.0550,143.15,0.5,55.99,0,1.0000,1,land,Coronado shore or shoal,0.3,0.49
18.182,0.0550,143.65,0.5,50.55,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
18.182,0.0550,144.15,0.5,55.75,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
18.182,0.0550,144.65,0.5,61.15,0,1.0000,1,land,Coronado shore or shoal,0.2,0.52
18.182,0.0550,145.15,0.5,62.36,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
18.182,0.0550,145.65,0.5,55.23,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
18.182,0.0550,146.15,0.5,50.17,0,1.0000,1,land,Coronado shore or shoal,0.2,0.54
18.182,0.0550,146.65,0.5,57.25,0,1.0000,1,land,Coronado shore or shoal,0.3,0.55
18.182,0.0550,147.15,0.5,56.30,0,1.0000,1,land,Coronado shore or shoal,0.2,0.56
18.182,0.0550,147.65,0.5,53.51,0,1.0000,1,land,Coronado shore or shoal,0.2,0.57
18.182,0.0550,148.15,0.5,52.00,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
18.182,0.0550,148.65,0.5,53.02,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
18.182,0.0550,149.15,0.5,57.16,0,1.0000,1,land,Coronado shore or shoal,0.3,0.59
18.182,0.0550,149.65,0.5,57.81,0,1.0000,1,land,Coronado shore or shoal,0.3,0.60
18.182,0.0550,150.15,0.5,57.03,0,1.0000,1,land,Coronado shore or shoal,0.3,0.60
18.182,0.0550,150.65,0.5,55.35,0,1.0000,1,land,Coronado shore or shoal,0.3,0.61
18.182,0.0550,151.15,0.5,55.29,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
18.182,0.0550,151.65,0.5,56.75,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
18.182,0.0550,152.15,0.5,59.22,0,1.0000,1,land,Coronado shore or shoal,0.3,0.63
18.182,0.0550,152.65,0.5,58.66,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
18.182,0.0550,153.15,0.5,55.53,0,1.0000,1,land,Coronado shore or shoal,0.3,0.65
18.182,0.0550,153.65,0.5,53.39,0,1.0000,1,land,Coronado shore or shoal,0.2,0.66
18.182,0.0550,154.15,0.5,60.50,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
18.182,0.0550,154.65,0.5,56.81,0,1.0000,1,land,Coronado shore or shoal,0.3,0.69
18.182,0.0550,155.15,0.5,56.79,0,1.0000,1,land,Coronado shore or shoal,0.2,0.72
18.182,0.0550,155.65,0.5,58.77,0,1.0000,1,land,Coronado shore or shoal,0.3,0.73
18.182,0.0550,156.15,0.5,55.85,0,1.0000,1,land,Coronado shore or shoal,0.3,0.74
18.182,0.0550,156.65,0.5,54.03,0,1.0000,1,land,Coronado shore or shoal,0.2,0.74
18.182,0.0550,157.15,0.5,55.83,0,1.0000,1,land,Coronado shore or shoal,0.2,0.75
18.182,0.0550,157.65,0.5,58.74,0,1.0000,1,land,Coronado shore or shoal,0.3,0.76
18.182,0.0550,158.15,0.5,56.34,0,1.0000,1,land,Coronado shore or shoal,0.3,0.77
18.182,0.0550,158.65,0.5,56.86,0,1.0000,1,land,Coronado shore or shoal,0.3,0.78
18.182,0.0550,159.15,0.5,56.90,0,1.0000,1,land,Coronado shore or shoal,0.2,0.79
18.182,0.0550,159.65,0.5,57.10,0,1.0000,1,land,Coronado shore or shoal,0.3,0.80
18.182,0.0550,160.15,0.5,56.51,0,1.0000,1,land,Coronado shore or shoal,0.3,0.80
18.182,0.0550,160.65,0.5,57.21,0,1.0000,1,land,Coronado shore or shoal,0.3,0.81
18.182,0.0550,161.15,0.5,56.23,0,1.0000,1,land,Coronado shore or shoal,0.3,0.82
18.182,0.0550,161.65,0.5,51.79,0,1.0000,1,land,Coronado shore or shoal,0.3,0.84
18.182,0.0550,162.15,0.5,55.52,0,1.0000,1,land,Coronado shore or shoal,0.3,0.86
18.182,0.0550,162.65,0.5,57.34,0,1.0000,1,land,Coronado shore or shoal,0.3,0.89
18.182,0.0550,163.15,0.5,56.68,0,1.0000,1,land,Coronado shore or shoal,0.3,0.92
18.182,0.0550,163.65,0.5,56.53,0,1.0000,1,land,Coronado shore or shoal,0.3,0.97
18.182,0.0550,164.15,0.5,58.18,0,1.0000,1,land,Coronado shore or shoal,0.3,0.99
18.182,0.0550,164.65,0.5,52.61,0,1.0000,1,land,Coronado shore or shoal,0.2,1.04
18.182,0.0550,165.15,0.5,54.28,0,1.0000,1,land,Coronado shore or shoal,0.3,1.05
18.182,0.0550,165.65,0.5,56.21,0,1.0000,1,land,Coronado shore or shoal,0.3,1.08
18.182,0.0550,166.15,0.5,56.72,0,1.0000,1,land,Coronado shore or shoal,0.3,1.12
18.182,0.0550,166.65,0.5,57.67,0,1.0000,1,land,Coronado shore or shoal,0.2,1.15
18.182,0.0550,167.15,0.5,55.78,0,1.0000,1,land,Coronado shore or shoal,0.2,1.17
18.182,0.0550,167.65,0.5,55.50,0,1.0000,1,land,Coronado shore or shoal,0.3,1.18
18.182,0.0550,168.15,0.5,55.25,0,1.0000,1,land,Coronado shore or shoal,0.3,1.19
18.182,0.0550,168.65,0.5,55.60,0,1.0000,1,land,Coronado shore or shoal,0.3,1.19
18.182,0.0550,169.15,0.5,55.56,0,1.0000,1,land,Coronado shore or shoal,0.3,1.20
18.182,0.0550,169.65,0.5,60.82,0,1.0000,1,land,Coronado shore or shoal,0.2,1.22
18.182,0.0550,170.15,0.5,57.90,0,1.0000,1,land,Coronado shore or shoal,0.3,1.26
18.182,0.0550,170.65,0.5,60.06,0,1.0000,1,land,Coronado shore or shoal,0.3,1.29
18.182,0.0550,171.15,0.5,59.70,0,1.0000,1,land,Coronado shore or shoal,0.3,1.29
18.182,0.0550,171.65,0.5,56.54,0,1.0000,1,land,Coronado shore or shoal,0.2,1.30
18.182,0.0550,172.15,0.5,53.26,0,1.0000,1,land,Coronado shore or shoal,0.2,1.36
18.182,0.0550,172.65,0.5,59.94,0,1.0000,1,land,Coronado shore or shoal,0.3,1.52
18.182,0.0550,173.15,0.5,57.18,0,1.0000,1,land,Coronado shore or shoal,0.3,1.68
18.182,0.0550,173.65,0.5,55.84,0,1.0000,1,land,Coronado shore or shoal,0.2,1.68
18.182,0.0550,174.15,0.5,59.12,0,1.0000,1,land,Coronado shore or shoal,0.2,1.86
18.182,0.0550,174.65,0.5,58.37,0,1.0000,1,land,Coronado shore or shoal,0.2,1.95
18.182,0.0550,175.15,0.5,63.26,0,1.0000,1,land,Coronado shore or shoal,0.3,2.11
18.182,0.0550,175.65,0.5,69.49,0,1.0000,1,land,Coronado shore or shoal,0.2,2.14
18.182,0.0550,176.15,0.5,60.98,0,1.0000,1,land,Coronado shore or shoal,0.3,2.16
18.182,0.0550,176.65,0.5,60.97,0,1.0000,1,land,Coronado shore or shoal,0.3,2.42
18.182,0.0550,177.15,0.5,65.95,0,1.0000,1,land,Coronado shore or shoal,0.3,2.66
18.182,0.0550,177.65,0.5,73.66,0,1.0000,1,land,Coronado shore or shoal,0.2,2.86
18.182,0.0550,178.15,0.5,74.10,0,1.0000,1,land,Coronado shore or shoal,0.2,2.91
18.182,0.0550,178.65,0.5,73.77,0,1.0000,1,land,Coronado shore or shoal,0.3,3.20
18.182,0.0550,179.15,0.5,77.02,0,1.0000,1,land,Coronado shore or shoal,0.3,3.84
18.182,0.0550,179.65,0.5,72.70,0,1.0000,1,land,Coronado shore or shoal,0.2,4.10
18.182,0.0550,180.15,0.5,68.36,0,1.0000,1,land,Coronado shore or shoal,-0.1,4.69
18.182,0.0550,180.65,0.5,70.99,0,1.0000,1,land,Coronado shore or shoal,0.3,3.98
18.182,0.0550,181.15,0.5,64.02,0,1.0000,1,land,Coronado shore or shoal,-0.2,4.13
18.182,0.0550,181.65,0.5,73.73,0,1.0000,1,land,Coronado shore or shoal,0.1,4.48
18.182,0.0550,182.15,0.5,74.81,0,1.0000,1,land,Coronado shore or shoal,0.3,4.78
18.182,0.0550,182.65,0.5,54.84,0,1.0000,1,land,Coronado shore or shoal,-0.2,4.57
18.182,0.0550,183.15,0.5,74.22,0,1.0000,1,land,Coronado shore or shoal,0.2,4.86
18.182,0.0550,183.65,0.5,70.10,0,1.0000,1,land,Coronado shore or shoal,0.0,4.85
18.182,0.0550,184.15,0.5,71.82,0,1.0000,1,land,Coronado shore or shoal,0.1,5.06
18.182,0.0550,184.65,0.5,71.60,0,1.0000,1,land,Coronado shore or shoal,0.2,5.28
18.182,0.0550,185.15,0.5,70.51,0,1.0000,1,land,Coronado shore or shoal,0.0,4.95
18.182,0.0550,185.65,0.5,71.46,0,1.0000,1,land,Coronado shore or shoal,0.1,5.11
18.182,0.0550,186.15,0.5,70.14,0,1.0000,1,land,Coronado shore or shoal,-0.2,5.99
18.182,0.0550,186.65,0.5,75.81,0,1.0000,1,land,Coronado shore or shoal,0.2,6.00
18.182,0.0550,187.15,0.5,87.20,0,1.0000,1,land,Coronado shore or shoal,0.1,8.38
18.182,0.0550,187.65,0.5,74.00,0,1.0000,1,land,Coronado shore or shoal,-0.2,7.19
18.182,0.0550,188.15,0.5,85.13,0,1.0000,1,land,Coronado shore or shoal,0.3,7.62
18.182,0.0550,188.65,0.5,76.79,0,1.0000,1,land,Coronado shore or shoal,0.0,6.75
18.182,0.0550,189.15,0.5,83.37,0,1.0000,1,land,Coronado shore or shoal,0.1,8.22
18.182,0.0550,189.65,0.5,84.89,0,1.0000,1,land,Coronado shore or shoal,0.2,7.74
18.182,0.0550,190.15,0.5,74.70,0,1.0000,1,land,Coronado shore or shoal,-0.3,8.09
18.182,0.0550,190.65,0.5,84.54,0,1.0000,1,land,Coronado shore or shoal,0.3,7.68
18.182,0.0550,191.15,0.5,83.54,0,1.0000,1,land,Coronado shore or shoal,0.1,7.84
18.182,0.0550,191.65,0.5,85.45,0,1.0000,1,land,Coronado shore or shoal,0.1,8.44
18.182,0.0550,192.15,0.5,87.40,0,1.0000,1,land,Coronado shore or shoal,0.2,8.90
18.182,0.0550,192.65,0.5,81.75,0,1.0000,1,land,Coronado shore or shoal,-0.1,8.46
18.182,0.0550,193.15,0.5,70.52,0,1.0000,1,land,Coronado shore or shoal,-0.2,9.08
18.182,0.0550,193.65,0.5,86.43,0,1.0000,1,land,Coronado shore or shoal,0.3,8.50
18.182,0.0550,194.15,0.5,88.75,0,1.0000,1,land,Coronado shore or shoal,0.2,9.50
18.182,0.0550,194.65,0.5,80.38,0,1.0000,1,land,Coronado shore or shoal,0.1,13.65
18.182,0.0550,195.15,0.5,95.54,0,1.0000,1,land,Coronado shore or shoal,0.0,11.30
18.182,0.0550,195.65,0.5,85.83,0,1.0000,1,land,Coronado shore or shoal,0.1,9.21
18.182,0.0550,196.15,0.5,82.71,0,1.0000,1,land,Coronado shore or shoal,-0.1,10.78
18.182,0.0550,196.65,0.5,92.01,0,1.0000,1,land,Coronado shore or shoal,0.2,13.65
18.182,0.0550,197.15,0.5,56.56,0,1.0000,1,land,Coronado shore or shoal,-0.1,14.18
18.182,0.0550,197.65,0.5,88.05,0,1.0000,1,land,Coronado shore or shoal,0.2,13.92
18.182,0.0550,198.15,0.5,65.50,0,1.0000,1,land,Coronado shore or shoal,0.2,14.92
18.182,0.0550,198.65,0.5,358.00,0,1.0000,1,land,Coronado shore or shoal,-1.6,18.67
18.182,0.0550,199.15,0.5,219.51,0,1.0000,1,land,Coronado shore or shoal,-1.4,18.96
18.182,0.0550,199.65,0.5,79.89,0,1.0000,1,land,Coronado shore or shoal,0.3,15.57
18.182,0.0550,200.15,0.5,59.79,0,1.0000,1,land,Coronado shore or shoal,-0.0,14.44
18.182,0.0550,200.65,0.5,358.42,0,1.0000,1,land,Coronado shore or shoal,-0.7,18.32
18.182,0.0550,201.15,0.5,60.71,0,1.0000,1,land,Coronado shore or shoal,-0.2,15.76
18.182,0.0550,201.65,0.5,63.96,0,1.0000,1,land,Coronado shore or shoal,-0.1,15.68
18.182,0.0550,202.15,0.5,233.49,0,1.0000,1,land,Baja mainland,-2.9,22.43
18.182,0.0550,202.65,0.5,90.22,0,1.0000,1,land,Coronado shore or shoal,-0.7,30.70
18.182,0.0550,203.15,0.5,178.51,0,1.0000,1,land,Coronado shore or shoal,-7.9,30.74
18.182,0.0550,203.65,0.5,81.93,0,1.0000,1,land,Coronado shore or shoal,-3.0,31.21
18.182,0.0550,204.15,0.5,99.34,0,1.0000,1,land,Coronado shore or shoal,-1.3,30.84
18.182,0.0550,204.65,0.5,84.49,0,1.0000,1,land,Baja mainland,0.3,36.07
18.182,0.0550,205.15,0.5,86.36,0,1.0000,1,land,Coronado shore or shoal,0.1,33.27
18.182,0.0550,205.65,0.5,329.39,0,1.0000,1,land,Baja mainland,-0.8,34.70
18.182,0.0550,206.15,0.5,79.89,0,1.0000,1,land,Baja mainland,-0.8,36.07
18.182,0.0550,206.65,0.5,82.22,0,1.0000,1,land,Coronado shore or shoal,-0.0,29.94
18.182,0.0550,207.15,0.5,167.83,8.51454,1.0980,1,grid edge,,118.5,48.42
18.182,0.0550,207.65,0.5,200.48,8.51454,0.8989,1,grid edge,,79.6,48.66
18.182,0.0550,208.15,0.5,192.38,8.51454,0.3615,1,grid edge,,83.1,48.97
18.182,0.0550,208.65,0.5,175.57,8.51454,0.8260,1,grid edge,,74.1,49.84
18.182,0.0550,209.15,0.5,131.80,8.51454,0.8302,1,grid edge,,63.0,49.26
18.182,0.0550,209.65,0.5,157.59,8.51454,0.4028,1,deep,,314.9,48.27
18.182,0.0550,210.15,0.5,66.85,0,1.0000,1,land,Coronado shore or shoal,-0.2,51.52
18.182,0.0550,210.65,0.5,192.90,8.51454,0.3497,1,grid edge,,114.0,49.25
18.182,0.0550,211.15,0.5,180.43,8.51454,0.9731,1,grid edge,,154.1,52.86
18.182,0.0550,211.65,0.5,210.52,8.51454,0.5172,1,deep,,524.7,28.88
18.182,0.0550,212.15,0.5,183.43,8.51454,1.1074,1,deep,,521.1,30.56
18.182,0.0550,212.65,0.5,257.09,8.51454,1.1076,1,deep,,517.2,26.52
18.182,0.0550,213.15,0.5,247.46,8.51454,0.8965,1,deep,,518.0,26.54
18.182,0.0550,213.65,0.5,257.68,8.51454,0.9140,1,deep,,516.4,26.77
18.182,0.0550,214.15,0.5,253.93,8.51454,1.0533,1,deep,,516.6,26.47
18.182,0.0550,214.65,0.5,249.26,8.51454,1.0266,1,deep,,527.1,26.36
18.182,0.0550,215.15,0.5,253.24,8.51454,1.0274,1,deep,,518.0,26.26
18.182,0.0550,215.65,0.5,254.59,8.51454,0.9642,1,deep,,519.4,26.12
18.182,0.0550,216.15,0.5,248.90,8.51454,1.0000,1,deep,,520.7,26.09
18.182,0.0550,216.65,0.5,267.46,8.51454,1.0707,1,deep,,520.6,27.63
18.182,0.0550,217.15,0.5,259.66,8.51454,1.0250,1,deep,,522.4,26.54
18.182,0.0550,217.65,0.5,261.20,8.51454,0.9963,1,deep,,518.1,26.74
18.182,0.0550,218.15,0.5,264.48,8.51454,1.0491,1,deep,,516.7,27.36
18.182,0.0550,218.65,0.5,266.17,8.51454,1.0036,1,deep,,520.8,27.53
18.182,0.0550,219.15,0.5,275.11,8.51454,1.0066,1,deep,,520.5,29.22
18.182,0.0550,219.65,0.5,267.55,8.51454,1.0135,1,deep,,520.3,27.36
18.182,0.0550,220.15,0.5,272.35,8.51454,1.0615,1,deep,,516.9,28.52
18.182,0.0550,220.65,0.5,262.30,8.51454,1.0331,1,deep,,516.6,26.60
18.182,0.0550,221.15,0.5,277.18,8.51454,0.9935,1,deep,,519.3,30.84
18.182,0.0550,221.65,0.5,280.59,8.51454,0.9567,1,deep,,516.5,31.24
18.182,0.0550,222.15,0.5,272.00,8.51454,1.0318,1,deep,,519.6,28.46
18.182,0.0550,222.65,0.5,273.34,8.51454,0.9604,1,deep,,521.2,29.76
18.182,0.0550,223.15,0.5,273.99,8.51454,0.9891,1,deep,,517.0,29.82
18.182,0.0550,223.65,0.5,242.29,8.51454,0.9040,1,deep,,516.6,25.67
18.182,0.0550,224.15,0.5,310.41,8.51454,0.9997,1,deep,,516.6,29.92
18.182,0.0550,224.65,0.5,299.17,8.51454,0.9966,1,deep,,516.3,26.45
18.182,0.0550,225.15,0.5,285.43,8.51454,0.9935,1,deep,,520.0,31.65
18.182,0.0550,225.65,0.5,320.28,8.51454,0.9854,1,deep,,516.8,30.22
18.182,0.0550,226.15,0.5,278.19,8.51454,1.0010,1,deep,,518.1,30.51
18.182,0.0550,226.65,0.5,251.80,0,1.0000,1,land,Coronado shore or shoal,-1.6,43.83
18.182,0.0550,227.15,0.5,305.22,8.51454,0.9824,1,deep,,516.6,28.49
18.182,0.0550,227.65,0.5,8.36,8.51454,0.9858,1,deep,,350.3,36.21
18.182,0.0550,228.15,0.5,251.24,0,1.0000,1,land,Coronado shore or shoal,-2.0,34.71
18.182,0.0550,228.65,0.5,56.46,8.51454,1.0122,1,deep,,296.4,36.94
18.182,0.0550,229.15,0.5,69.93,0,1.0000,1,land,Coronado shore or shoal,-0.3,15.12
18.182,0.0550,229.65,0.5,170.02,0,1.0000,1,land,Point Loma peninsula,-2.0,7.32
18.182,0.0550,230.15,0.5,357.35,8.51454,0.9905,1,deep,,424.1,37.76
18.182,0.0550,230.65,0.5,89.08,0,1.0000,1,land,Coronado shore or shoal,-0.3,24.36
18.182,0.0550,231.15,0.5,302.97,8.51454,1.0401,1,deep,,516.7,27.42
18.182,0.0550,231.65,0.5,49.21,8.51454,1.0787,1,deep,,287.2,36.26
18.182,0.0550,232.15,0.5,353.92,8.51454,1.0266,1,deep,,472.4,36.80
18.182,0.0550,232.65,0.5,99.46,0,1.0000,1,land,Coronado shore or shoal,-0.1,14.36
18.182,0.0550,233.15,0.5,353.60,8.51454,1.0370,1,deep,,440.9,36.35
18.182,0.0550,233.65,0.5,134.05,0,1.0000,1,land,Coronado shore or shoal,-2.6,37.79
18.182,0.0550,234.15,0.5,348.57,8.51454,0.9906,1,deep,,514.5,37.94
18.182,0.0550,234.65,0.5,75.40,0,1.0000,1,land,Coronado shore or shoal,-0.0,43.59
18.182,0.0550,235.15,0.5,284.06,0,1.0000,1,land,Point Loma peninsula,-1.6,6.87
18.182,0.0550,235.65,0.5,22.81,0,1.0000,1,land,Point Loma peninsula,0.1,6.88
18.182,0.0550,236.15,0.5,63.36,0,1.0000,1,land,Point Loma peninsula,-0.6,6.88
18.182,0.0550,236.65,0.5,25.28,0,1.0000,1,land,Point Loma peninsula,0.2,6.86
18.182,0.0550,237.15,0.5,300.06,0,1.0000,1,land,Point Loma peninsula,-5.1,6.50
18.182,0.0550,237.65,0.5,80.41,0,1.0000,1,land,Point Loma peninsula,-0.3,6.71
18.182,0.0550,238.15,0.5,21.84,0,1.0000,1,land,Point Loma peninsula,0.2,6.70
18.182,0.0550,238.65,0.5,222.77,0,1.0000,1,land,Point Loma peninsula,-1.0,6.43
18.182,0.0550,239.15,0.5,33.62,0,1.0000,1,land,Point Loma peninsula,0.2,6.85
18.182,0.0550,239.65,0.5,91.52,0,1.0000,1,land,Point Loma peninsula,-1.0,6.89
18.182,0.0550,240.15,0.5,158.02,0,1.0000,1,land,Point Loma peninsula,-2.3,6.30
18.182,0.0550,240.65,0.5,276.08,0,1.0000,1,land,Point Loma peninsula,-0.3,6.42
18.182,0.0550,241.15,0.5,69.93,0,1.0000,1,land,Point Loma peninsula,-2.0,6.11
18.182,0.0550,241.65,0.5,267.88,0,1.0000,1,land,Point Loma peninsula,-2.0,5.99
18.182,0.0550,242.15,0.5,293.76,0,1.0000,1,land,Point Loma peninsula,-3.5,5.98
18.182,0.0550,242.65,0.5,340.96,0,1.0000,1,land,Point Loma peninsula,0.1,6.58
18.182,0.0550,243.15,0.5,202.56,0,1.0000,1,land,Point Loma peninsula,-3.0,5.84
18.182,0.0550,243.65,0.5,328.52,0,1.0000,1,land,Point Loma peninsula,-1.5,5.83
18.182,0.0550,244.15,0.5,273.66,0,1.0000,1,land,Point Loma peninsula,-6.0,5.83
18.182,0.0550,244.65,0.5,38.35,0,1.0000,1,land,Point Loma peninsula,-10.8,5.82
18.182,0.0550,245.15,0.5,267.06,0,1.0000,1,land,Point Loma peninsula,-0.2,6.05
18.182,0.0550,245.65,0.5,163.17,0,1.0000,1,land,Point Loma peninsula,-4.6,5.78
18.182,0.0550,246.15,0.5,271.26,0,1.0000,1,land,Point Loma peninsula,0.3,6.06
